RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03
267955,North Mountain,Phoenix,AZ,Phoenix,Maricopa,17,81475,80650,80575,82575,84365,82985,84050,82715,83735,84400,82450,84165,84400,85935,87500,86915,87260,87625,87700,87540,86235,84750,85562.5,87262.5,88775,87100,87675,90525,90987.5,91937.5,91465,91000,91810,92625,93000,92000,93300,94400,98250,98025,98000,98125,98745,97705,97625,95775,97050,97465,98460,101025,103325,103550,105190,102635,103125,102500,102375,102750,103775,105225,106362.5,108387.5,112050,112750,111700,111225,110600,112725,111750,109500,109125,112125,114796,116882.2,114988.8,115592.5,116832.5,118350,118600,119925,122445,120755,121225,123950,125237.5,126112,123594.65,125289.85,125904.5,123780.5,123700,124315,126200,125860,125875,127350,128800,131175,133475,134700,135500,135350,135150,137500,141250,143900,149850,150950,155465,160985,169297.5,176052.5,188000,193625,195375,197000,196400,194100,196450,203750,210915,215200,215685,216550,212875,210775,208350,213450,215200,214350,212375,209400,211675,211300,212750,215900,211750,209900,203865,206635,203700,202150,196600,192525,188625,192275,184425,179550,175375,170025,163100,147725,137225,137340,151885,156475,141000,109600,111365,114275,109060,114750,118750,120750,110000,100500,105750,111575,115952.5,108247.5,108125,108100,102125,94275,95325,98590,94860,83465,74335,78065,87485,89537,102762.5,108408.75,108003.75,102100,96025,97025,103175,102700,103625,106085,107965,112425,118487.5,127557.5,121550,121715,124185,121800,120700,123350,127450,134550,137500,136800,139950,136000,140100,139900,142850,144065,142500,130750,137950,140715,152660,155275,153550,155750,157250,151625,155625,146125,144125,145500,156400,158100,159350,162400,169600,170150,166300,164625,166660,173915,168350,162950,167465,167735
273698,Far North,Dallas,TX,Dallas-Fort Worth,Dallas,18,,,,,,,,184218,158963.2941,162854.95,154947,150825.7,149790.7,151530.7,158760.35,162835.35,160009.1,155822.85,151863.9,150339.05,149490.05,148356.65,145544.75,142660.75,144274.65,155150.9,159151.6,155594.55,148681,148425.1,152107.9,151564.1,152736.35,153864.6,155432.75,158720.75,164452.9,168459.75,164828.15,168478.75,164946.55,168561.1,164884.85,162980.05,163300.45,164544.8,158366.55,162335.6,170600.1,161009.65,155429.3,151245.2,157316.5,154805.55,156557.15,164384.15,174338.55,174540.25,173694.5,178145.7,182750,177844,178389.3,179362.4,180727.9,177761.55,174222.7,173361.45,177404.7,174614.5,176670.5,182930.5,179360.85,178714.65,178625,178612.5,181576.25,179636.25,183525,181275,183000,192450,191230.5,186496.35,191709.15,183375,185200,186800,197150,199260,194162,189048,192500.5,197318.85,207094.1,217693.3,207701.25,197173,199981.45,206641.05,213560.6,214690.7,210285.7,205774.65,209150.75,208634.2,204327.5,211467.9,215811.05,220067.7,212767.75,223574.5,216226.5,209811.2,202526.3,198838.55,198679.4,195440.6,200955.4,201627.6,207543.75,225205.1,223783.6,232847.35,227484.3,216586.35,204854.45,211006.15,211837.25,203887.65,209660,226308.5,233259.45,227370.5,231865.55,248250,242318.5,247134.95,247330.2,256344.6,258642.75,229232,214858.4,219370.8,232484.8,231000,249686.5,246585.55,239842.45,227903.85,239538.75,233152.9,238619,231894.3,237680.4,241618.8,232252.75,212826.75,216340.4,224163.2,213767.05,208619.8,205847.5,194767.35,198013.1,206367.9,218345.3,215661.35,227728.5,229816.3,231383.55,239985.05,254436.4,249502.25,237174.85,226298.1,227429.3,230118.35,220722.5,224446.15,234301.35,240946.1,250411.05,251206.7,245690.3,221196.3,218132.7,229727.4,225200.65,225228.35,213659.25,224482.35,234380.5,247417.15,247405.95,246243.85,247614.05,255039.15,249712.9,244334.15,253734.85,234701.65,232017.35,248434.15,269475.35,274372,278342.9,282081.6,289222.5,274755,262875.5,245906.85,256064.5,254778.2,259980.5,279837.45,287600,292600,295400,291725,297421.5,304182.55,297663.95,294225,292327,290463.9,297888.1,322925,316689.5,321619.65,322919.35,323071.5,318057.2,287083.9,292315.45,299566.25,302200.2,310050,321700,342161.5
32059,Hollywood,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,19,129176.4706,125200,121850,102400,102575,126175.5,134750.35,123525.15,118475,128675.5,146575.35,149150.15,138350.5,128875.85,120376,,138750.15,149500,148750,155400.5,161300.35,147350.15,,198150,,,141275.5,142125.35,,155500,153250,152050,156325.5,156375.35,169950.15,177775,202276,176975.7,167750.3,159325,195501,181701.2,183750.65,194250.15,179650,170700,168975,183300,197625,209201,198800.7,234500.3,,,,,240526.3,240250.7,227626.3,219601.7,221751,225386.8,229296.55,228928.15,228845.85,251741.95,255601.7,258751,223000.3,220150,226350,227750,255451,263051.7,268752,278252,294327.5,302677.85,292502.5,301252.65,314751.35,317500.45,318301.5,312701.05,317126.95,340177.55,332653,335803,347128,364876.5,360250.45,387502,398628.4,419127,401550.6,447952.5,444501.75,451752.75,404852.9,420451.65,419452.45,472751.4,474002.6,448828.4,455427,420152.1,474503.55,508354.7,499752.5,505753.25,509254.25,530755,595452.5,598800.75,649503.5,598754.95,619755.8,649002.85,608400.9,602603,598252.1,606653.9,607652.1,608703.9,629305.1,606203,623750.9,548752,566754.4,622830.7,621228,621453.9,615255.1,619403,610853.9,649730.1,681881,687803,630003.4,608104.75,564755.35,527005.15,534505,581005.5,566005.35,576005.15,577755,579755,545755,526502.5,540503.25,524879.25,527880,,,580005,518239.7059,478254.15,471254,478752,441802.6,437453.4,505004.5,495004.35,502129.65,502629.85,,519774.2308,482416.1765,449854.15,484354.5,493504.35,508004.65,478354.35,464753.4,441004,440252,447002.6,,443465.5385,445886.3529,478502,438502.1,448753.05,369002.85,341251.3,322252.35,369503.15,,,,,340003,390003.5882,398253.35,432701.65,494550.45,510800,467200,,,,,,435000,520294.1176,548250,545500,507750,,625384.6154,604882.3529,596350,,,599000,531941.1765,554850,586925,568825,577750,573000,663450,,654230.7692,,,560000,561176.4706,641200,661650,661650,,,,,665000,,672692.3077,694117.6471
199001,Williamsburg,New York,NY,New York,Kings,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324379,,332178.2308,299507.4118,298527.7,,308661.5385,321764.7059,295838.5,,254079.3077,279411.7647,317500,329790,335948,342493.5,360894,386524.5,471648.5,494339.45,501495.8,535127.4,468909.85,408612,372548,324700,340550,383655,361033.5,,390384.6154,438514.7059,465041.25,466958.25,425213,385715,375514,,526153.8462,462647.0588,496125,558645.5,604114.35,581533.65,566749.25,547728.25,564747,517672.9,514301.1,489358.9,521118.1,560080,564908.5,573793.25,630894.75,590770,561798.5,533750,531250,601750,575995,575921.5,482823.5,512750,507500,492250,520875,554625,558500,547000,515750,552500,506000,557125,581586.5,593048.05,562913.45,549250,521675,499725,511890.5,534853.35,561960,537202.85,521397.95,558100.5,561720.35,536337,519522.3,506691.2,522191,553577.7,539856.5,531882.75,578217.55,609923.5,529000,581734.5,567569.15,435289.3,592409.7,607124.75,694522.1,604960.9,525500,572750,650296.5,661657.55,690138.95,622750,587875,653375,687750,633250,621500,629450,632800,689750,634950,657300,704750,672900,586350,736250,817000,758900,722850,687750,749600,679560,678690,671000,611250,627750,679750,685000,762250,808500,840875,804275,867950,882150,869800,769200,766000,732400,644869
272902,Bedford Stuyvesant,New York,NY,New York,Kings,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297000,276780,270824.1,267797.4,,,329550,365338.2353,386334,386334,391657.5,396727.5,382765,400329.5,350530,312687,300955.2,299079.3,293806.5,330255.5,354848.5,324860,293397,317635.5,310537.5,354646.5,380757,417635.6,415316.9,405330,409566,419035.5,454324.6,433479.9,,,,500000,,599230.7692,,,380000,397647.0588,,394915.3846,,,324480,,,461370,,,409526,,448352.1538,,,,,420000,,,,460000,,,,,,,,,,,,,340000,,449230.7692,,,,,,373000,364764.7059,,,,450000,,,,,,,,,,448500,,,,,,,,570000,,,,,459500,441558.8235,470774.5,,,500000,489205.8824,493077.5,,,665000,614411.7647,,564384.6154,,525384.6154,,,,,,,790000,747352.9412,,703269.2308,749588.2353,,,,,,
267908,Camelback East,Phoenix,AZ,Phoenix,Maricopa,22,87900,85200,84300,89537.5,86962.5,83450,83800,84355,86845,86250,88100,90250,96200,94150,95150,97950,95400,97000,96150,98250,105000,104025,100225,104300,101545,105330,109315,107447.5,104212.5,105325,105925,114125,108525,110800,109750,112250,114145,110855,115690,112695,116115,114700,116300,117325,118725,118012.5,117087.5,116575,120000,123200,127275,121750,127250,127000,128500,131900,125950,127950,133575,139025,133700,136600,136250,139550,137200,138125,134000,138925,142750,143500,135595,136201.5,139493.5,140825,143840,144935,145300,140000,141000,145150,143700,148415,144455,148230,148865,146085,148550,151350,152000,152750,158515,154770,161149.5,160530.5,163407,166608,179060,181825,178925,182750,184900,177500,177030,184428.5,183737.95,181190.55,186025,192870,201605,227125,243590,264985,260000,263650,252500,248385.5,253695.35,250743,264718.15,270350,282025,286225,279300,255700,255100,269495,258786.5,274008.5,267750.5,281650.35,274265.15,279485,273500,265050,249150,240350,236799.5,223254.65,229944.85,247450,250675,257625,259500,242250,242050,,461148,,,257500,237150,224850,233000,230550,225950,210275,200475,193765,202235,202295.2,181800,170250,167500,188200,167115,166880,169405,171500,172550,162950,173550,153128.75,134183.75,154525,162975,160500,159750,150250,154000,162175,168575,155000,155020.4,158401.6,153500,151750,142125,145300,151550,150000,174000,189250,184700,195265,201085,195060,184000,165750,164500,169500,170250,193200,206500,231400,235150,236775,227050,237772.5,233495,226355,221400,229050,234500,235825,228975,224425,232125,240250,234250,223000,236500,244000,238500,246035,248244.5,282690.5,274800,254250,255675,269461.5,288245.55,286640.95,267825,279375,277465,271985,257000,256375,278075,268915
272734,Alhambra,Phoenix,AZ,Phoenix,Maricopa,23,68750,67150,68100,70250,71200,73100,71860,72731.5,70398.5,70400,70050,71172.5,72715.75,75206.75,72550,72200,74650,74575,75175,74550,75175,74562.5,76727.5,74985,76725,79025,80700,81500,80800,81265,81435,85025,83665,83610,83500,82215,83510,84250,84900,84525,86220,86880,87365,85410,85350,84125,86900,88865,91150,92325,92360,93065,93650,95915,94851,94729,93950,93350,97987.5,98951,102191.95,102411.55,103935,104550,104450,102615,104435,105100,102800,104750,104025,105257.5,105107.5,105210,108500,110450,109290,109198,109092,109150,112000,111575,113232.5,115492.5,118375,118125,115950,115450,115200,116100,113165,113285,114075,117375,117165,118550,119335,121465,123485,124665,124985,127500,129200,127715,132410,131125,135500,137700,142150,148719,153483.3,157560.7,162075,168925,173725,181200,183325,181082.5,189542.5,193735,189437.5,193185,199942.5,203250,201300,202100,205750,209250,209700,206300,196400,201250,204200,203250,200750,195000,194000,180625,182962.5,188362.5,201190,191010,188450,190049.5,173399.65,165499.85,179850,181550,175950,160750,160225,155057.5,159167.5,134900,118100,112500,98700,111615,99335,98375,94875,85750,82450,85155,88848.5,82456.5,84250,82350,81315,87485,85750,80850,84600,82947.5,77352.5,71650,68615,67925,63410,67350,66900,69200,77575,78475,68300,73250,76075,76825,80150,66300,74850,76900,96100,105800,110450,104950,92235,86625.5,96087.85,95737.65,95400,101900,112750,118500,112500,110900,120150,115950,121950,126500,127465,123735,130600,131800,138850,143000,134750,126875,123975,133150,135625,133025,137925,140175,135750,124500,133600,143850,146800,145575,149925,153500,157500,150250,141700,145900,149250,157065,162035,157200
194737,Flatbush,New York,NY,New York,Kings,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000,335000,,,,,355000,,,,,360000,,,,,445800,,,,,595500,,,739000,,,,,,,,,,,605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,,352307.6923,300882.3529,316500,,280769.2308,425319.4118,,465625.3077,329470.5882,298950,334000,365000,313000,272000,280300,307950,322000,307000,277400,247600,263750,286000,327000,334496,334232.2,390213.8,394650,465000,,450927.55,529343.95,,671500,576650,517503.5,560757.45,554146.05,592150,,442125,471000,,472076.9231,,361250,428500
403222,Crown Heights,New York,NY,New York,Kings,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370110,,,,270000,,,,,,,300000,294117.6471,304000,,,,,,,,,,,,,,343450,356150,377781.5,,,,,,,,,,,,680000,,,,,389000,,,,,,,,,,,,599000,,,,,,,,,,,515000,,,,,,,415000,476357.0588,,,,,,,535000,,438846.1538,,400769.2308,,,,,,,,,,,,,318077,,377602.3846,,,,360000,,,499999,,,425000,371470.5882,349988,355136.6,,,,,,,425000,,590384.6154,,509230.7692,,520000,,,,,,,,,,675000,630882.3529,,,,
275473,Southeast Dallas,Dallas,TX,Dallas-Fort Worth,Dallas,26,,,,,,,,,54786,53861.8824,53119.65,53378.3,54697.2,55806.5,56003.15,56922.35,57257.2,56653.55,56826.75,56468.75,56094.65,52866.6,51596.45,54137.95,56817.7,56726.85,56009.9,57091.6,57866.1,57906.65,58582.75,58352.8,58208.8,60407.4,60505.1,61664.45,63962,63455.05,62521.5,62466.95,63799.25,64804.4,65392.5,64744.85,63627.25,62469.8,60622.15,61411.55,64294.15,66622.65,66922.4,65430.55,65049.05,68022.4,68142.55,70255.5,70754.9,68768.15,65391.3,64930.4,62493.05,64506.45,67946.35,68755.25,69288.55,72496.85,71637.05,71235.3,71330.1,69811.55,69858.15,70670.05,70216.3,70084.35,70579,72527.25,72734.95,73581.15,74341.8,75321.3,76291.05,73801.35,72518.3,71741.9,71153.55,73584.55,76173.95,78667.25,79249.8,77297.85,74120.75,73616.35,74344.6,75268.75,78247.5,80451.7,82774.5,83870.65,82174.05,83035,82216.05,84304,85617.65,85879,85955.5,83217.2,80434.55,82864.75,83323.6,84455.35,86481.95,89394.15,85019.15,85148.4,83529.7,86349.05,87270.8,89092.3,89230.85,88056.3,85789.7,86797.3,87742.15,87591.65,88808.45,89550.6,91430.3,90599.35,91775.2,89193.6,89705.95,89483.6,84676.05,89174.6,90982,94760.35,91461.15,89034.05,85987.65,87004.3,89463.3,87656.55,89339.5,85124.4,83463.2,77013.05,76105.55,74467.5,74829.55,76310.75,69493.65,60706.85,59928.95,51007.7,,63654,63240.8,63029.55,65751.75,62143.75,65324.95,71202.85,70911.1,68511.45,63471.4,64362.8,68392.65,64639.5,65879.4,65837.55,59915.1,60951.15,55767.6,51697.15,50127,47890.4,54350.5,54798.45,49702.65,49599.5,47549.15,44908.9,47539.95,49508.85,49721.65,47115,50085,45650,52007.5,49035.25,45628.25,48309.2,57092.6,54612.05,51419.25,53201.8,54934.7,57261,53872.7,51181.5,50339.85,47645.65,47662,48838.4,51213.1,54351.65,56671.15,57785.5,59926.85,56970.7,56903.25,58902.9,60134.35,65174.15,67719.1,64705.65,67394.25,67740.7,74754.8,73401.65,74987.95,72459.25,69464.3,69901.35,71215.05,73001.5,77238.95,75976.95,78262.55,77924.2,85177.25,88551.55,84280,86916.25,90090,88587.5,86143.75,90200.75,91160.2,94411.8
25294,Jamaica,New York,NY,New York,Queens,27,123150,,,,,,,,,133000,120647.0588,121650,119550,122550,129450,,142923.0769,143235.2941,138950,136050,129500,132650,139400,138450,145150,146150,144700,145200,145425,146375,140700,146300,139150,142350,144125,145725,145650,147850,147900,153700,155375,152675,162900,170600,162150,160600,160400,155950,160650,167550,163075,160125,164050,172860,173090,168850,162750,170400,169350,169750,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,242941.1765,248500,250025,,,245000,250882.3529,256000,269250,271000,267800,275700,279270,280580,280250,289880,292840,297080,298800,300000,298030,311121,313159,322250,332000,343500,341000,342000,342825,344575,352350,355750,358600,360900,379800,393575,394125,391150,393600,401675,409960,416345,424166,400964,408250,417500,433500,426950,423250,419865,429980.5,421349.5,426635,408775,403872.5,386952.5,378500,397000,405600,389750,390250,396900,343480,360170,366520,386139,393381,,,,318000,349176.4706,333550,,304692.3077,306911.7647,326375,315650,313130,270175,272745,275600,309150,286750,288500,269300,295925,292025,279425,267325,,257307.6923,290294.1176,271000,267950,295965,324880,307774,276221,,,286200,285494.1176,,245153.8462,269117.6471,315350,316120,,258076.9231,266411.7647,285050,286050,273335,,,358000,,263384.6154,,,345000,318529.4118,302750,267700,290650,306400,,318384.6154,317058.8235,295750,296000,290500,278000,278000,306000,309350,317485,308765,301250,333250,344250,349750,323080,317120,307850,337040,351138,369252,361250,374000,351150,372100
195267,Harlem,New York,NY,New York,New York,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337600,329882.3529,,301003.0769,312215.8824,298267.25,294546.75,292292.5,327418,319868.75,391543.75,458759.5,495451.5,,,,440942,534505.5294,,680769.2308,,501868.75,481619.25,427542.35,416662.3,,,,,,,755300,727217.6471,760416,,754843.8462,742469.6471,681316.3,656082,648175.05,753874.45,669383.5,633917.05,601714.45,649955,620313.5,705284.5,736187.6,697034.35,596213.15,537591.4,529452.35,578899.35,537700.8,,385545,441376.5,,,725000,622058.8235,626250,576525,,585000,,,,,,,445000,565588.2353,581396.5,,495229.1538,,512656.1538,600000,530029.5,,495186.6923,542352.9412,622283.85,684500,647375,549375,522351,499410.7,466368.3,504566.4,,463220,585087,537424.55,530200,508550,480250,503625,526625,605250,584950,552675,564750,544775,521550,523050,521900,536100,503250,495450,564700,598850,495500,497150,498500,491500,499758.5,527880.95,638227.55,569750,543750,485500,493275,,612050,540750,563000,493000,543850,564900,634450,704700,660700,726400,700500,646550,579785,613515,677750,651000
275237,Roosevelt,Fresno,CA,Fresno,Fresno,29,61965.5,61638.35,67402.15,67025,65425,64000,63000,62800,62350,63400,61125,62650,62775,60625,61425,59925,57325,57950,57000,54425,56525,58800,60000,60500,60100,59475,59575,62850,60350,60675,62675,66050,67550,63750,60525,60325,62875,61975,64750,66550,70825,68525,67850,65800,66525,62800,64525,61475,63675,61475,67625,70125,72112.5,68487.5,65125,63800,66850,70100,72200,71350,73200,73175,75700,75675,75950,77850,76400,76150,84875,85875,80150,77850,81250,84100,83500,86950,89650,95500,94650,91200,92100,95700,96725,95375,99800,103350,105000,111750,121725,117925,122600,126825,133425,128950,128600,128950,140000,152000,159500,155700,156550,173325,175425,170500,171250,171850,175750,188300,195350,206450,214800,229250,219500,218250,225600,230400,233250,234250,255000,246500,239250,237750,250450,265100,275365,289235,281500,278650,270500,265350,253275,252125,256350,264100,263300,271850,273100,264675,251725,238975,237875,235000,234350,232200,223950,223500,221675,223225,226575,218675,217650,189850,182550,156700,147500,157750,161475,164825,142150,139550,127750,126550,161125,157125,134750,122750,108250,112300,120700,122800,111200,116075,128675,144300,141750,143950,141375,118275,120600,131000,126590,124810,129200,136800,134850,136325,130725,138025,112150,103800,118875,114115,93460,81125,103875,117500,119000,120750,123500,131500,127050,133200,123350,132850,137550,145500,139250,139000,152250,151100,150300,174600,172850,140400,119475,132275,148275,162325,153400,147600,158075,167025,163050,156425,144375,145200,169250,181550,188000,178950,183500,172350,174650,175000,188600,178900,190250,181500,165250,160500
