ENTITY_CD,ENTITY_NAME,YEAR,SUBGROUP_NAME,NUM_TESTED,LEVEL1_COUNT,LEVEL1_%TESTED,LEVEL2_COUNT,LEVEL2_%TESTED,LEVEL3_COUNT,LEVEL3_%TESTED,LEVEL4_COUNT,LEVEL4_%TESTED,TOTAL_SCALE_SCORES,MEAN_SCORE
251601060000,CHITTENANGO CENTRAL SCHOOL DISTRICT,2013,All Students,171,48,28,66,39,52,30,5,03,52026,304
251601060000,CHITTENANGO CENTRAL SCHOOL DISTRICT,2014,All Students,119,29,24,59,50,29,24,2,02,35679,300
251601060000,CHITTENANGO CENTRAL SCHOOL DISTRICT,2014,All Students,137,21,15,48,35,41,30,27,20,42705,312
251601060000,CHITTENANGO CENTRAL SCHOOL DISTRICT,2014,All Students,140,33,24,53,38,38,27,16,11,43653,312
251601060000,CHITTENANGO CENTRAL SCHOOL DISTRICT,2014,All Students,144,21,15,47,33,44,31,32,22,45424,315
251601060000,CHITTENANGO CENTRAL SCHOOL DISTRICT,2014,All Students,145,17,12,43,30,44,30,41,28,46070,318
251601060000,CHITTENANGO CENTRAL SCHOOL DISTRICT,2014,All Students,161,32,20,56,35,51,32,22,14,50482,314
251601060001,BRIDGEPORT ELEMENTARY SCHOOL,2013,All Students,32,7,22,4,13,14,44,7,22,10114,316
251601060001,BRIDGEPORT ELEMENTARY SCHOOL,2013,All Students,39,19,49,12,31,7,18,1,03,11460,294
251601060001,BRIDGEPORT ELEMENTARY SCHOOL,2013,All Students,48,9,19,24,50,11,23,4,08,14452,301
251601060001,BRIDGEPORT ELEMENTARY SCHOOL,2014,All Students,30,1,03,12,40,6,20,11,37,9731,324
251601060001,BRIDGEPORT ELEMENTARY SCHOOL,2014,All Students,34,10,29,11,32,6,18,7,21,10419,306
251601060001,BRIDGEPORT ELEMENTARY SCHOOL,2014,All Students,48,9,19,22,46,12,25,5,10,14845,309
251601060002,BOLIVAR ROAD ELEMENTARY SCHOOL,2013,All Students,104,37,36,29,28,36,35,2,02,31589,304
251601060002,BOLIVAR ROAD ELEMENTARY SCHOOL,2013,All Students,115,22,19,48,42,31,27,14,12,34961,304
251601060002,BOLIVAR ROAD ELEMENTARY SCHOOL,2013,All Students,116,24,21,41,35,32,28,19,16,35882,309
251601060002,BOLIVAR ROAD ELEMENTARY SCHOOL,2014,All Students,110,11,10,36,33,38,35,25,23,35005,318
251601060002,BOLIVAR ROAD ELEMENTARY SCHOOL,2014,All Students,111,22,20,33,30,39,35,17,15,35092,316
251601060002,BOLIVAR ROAD ELEMENTARY SCHOOL,2014,All Students,115,16,14,31,27,38,33,30,26,36339,316
251601060003,CHITTENANGO MIDDLE SCHOOL,2013,All Students,144,35,24,70,49,24,17,15,10,43185,300
251601060003,CHITTENANGO MIDDLE SCHOOL,2013,All Students,145,26,18,68,47,38,26,13,09,44892,310
251601060003,CHITTENANGO MIDDLE SCHOOL,2013,All Students,171,48,28,66,39,52,30,5,03,52026,304
251601060003,CHITTENANGO MIDDLE SCHOOL,2014,All Students,119,29,24,59,50,29,24,2,02,35679,300
251601060003,CHITTENANGO MIDDLE SCHOOL,2014,All Students,137,21,15,48,35,41,30,27,20,42705,312
251601060003,CHITTENANGO MIDDLE SCHOOL,2014,All Students,139,32,23,53,38,38,27,16,12,43418,312
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2013,All Students,250,23,09,80,32,83,33,64,26,80258,321
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2013,All Students,250,30,12,70,28,89,36,61,24,79944,320
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2013,All Students,257,40,16,111,43,64,25,42,16,79922,311
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2013,All Students,259,29,11,86,33,97,37,47,18,83714,323
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2013,All Students,274,28,10,121,44,76,28,49,18,87604,320
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2013,All Students,274,45,16,80,29,90,33,59,22,88292,322
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2014,All Students,175,30,17,83,47,58,33,4,02,53756,307
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2014,All Students,245,29,12,47,19,92,38,77,31,80413,328
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2014,All Students,257,37,14,100,39,83,32,37,14,81777,318
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2014,All Students,259,29,11,89,34,88,34,53,20,81909,316
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2014,All Students,269,22,08,98,36,60,22,89,33,86936,323
260101060000,BRIGHTON CENTRAL SCHOOL DISTRICT,2014,All Students,291,28,10,70,24,96,33,97,33,94495,325
260101060008,TWELVE CORNERS MIDDLE SCHOOL,2013,All Students,257,40,16,111,43,64,25,42,16,79922,311
260101060008,TWELVE CORNERS MIDDLE SCHOOL,2013,All Students,258,28,11,86,33,97,38,47,18,83511,324
260101060008,TWELVE CORNERS MIDDLE SCHOOL,2013,All Students,274,28,10,121,44,76,28,49,18,87604,320
260101060008,TWELVE CORNERS MIDDLE SCHOOL,2014,All Students,174,29,17,83,48,58,33,4,02,53520,308
260101060008,TWELVE CORNERS MIDDLE SCHOOL,2014,All Students,256,36,14,100,39,83,32,37,14,81520,318
260101060008,TWELVE CORNERS MIDDLE SCHOOL,2014,All Students,268,21,08,98,37,60,22,89,33,86702,324
260101060010,FRENCH ROAD ELEMENTARY SCHOOL,2013,All Students,249,23,09,79,32,83,33,64,26,79967,321
260101060010,FRENCH ROAD ELEMENTARY SCHOOL,2013,All Students,250,30,12,70,28,89,36,61,24,79944,320
260101060010,FRENCH ROAD ELEMENTARY SCHOOL,2013,All Students,272,43,16,80,29,90,33,59,22,87804,323
260101060010,FRENCH ROAD ELEMENTARY SCHOOL,2014,All Students,245,29,12,47,19,92,38,77,31,80413,328
260101060010,FRENCH ROAD ELEMENTARY SCHOOL,2014,All Students,258,29,11,88,34,88,34,53,21,81615,316
260101060010,FRENCH ROAD ELEMENTARY SCHOOL,2014,All Students,290,28,10,69,24,96,33,97,33,94184,325
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2013,All Students,309,96,31,136,44,57,18,20,06,91275,295
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2013,All Students,315,119,38,109,35,63,20,24,08,94940,301
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2013,All Students,319,68,21,144,45,70,22,37,12,97244,305
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2013,All Students,324,107,33,128,40,74,23,15,05,95047,293
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2013,All Students,328,101,31,137,42,72,22,18,05,99784,304
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2013,All Students,355,69,19,180,51,80,23,26,07,108425,305
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2014,All Students,257,73,28,132,51,48,19,4,02,76497,298
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2014,All Students,272,60,22,91,33,85,31,36,13,83160,306
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2014,All Students,292,77,26,120,41,69,24,26,09,87207,299
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2014,All Students,304,63,21,124,41,62,20,55,18,93248,307
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2014,All Students,310,76,25,129,42,75,24,30,10,95736,309
260401060000,GATES-CHILI CENTRAL SCHOOL DISTRICT,2014,All Students,317,91,29,109,34,92,29,25,08,96870,306
260401060002,FLORENCE BRASSER SCHOOL,2013,All Students,43,8,19,18,42,10,23,7,16,13387,311
260401060002,FLORENCE BRASSER SCHOOL,2013,All Students,45,14,31,16,36,10,22,5,11,13536,301
260401060002,FLORENCE BRASSER SCHOOL,2013,All Students,48,12,25,16,33,16,33,4,08,14661,305
260401060002,FLORENCE BRASSER SCHOOL,2014,All Students,44,13,30,15,34,8,18,8,18,13224,301
260401060002,FLORENCE BRASSER SCHOOL,2014,All Students,47,9,19,21,45,13,28,4,09,14417,307
260401060002,FLORENCE BRASSER SCHOOL,2014,All Students,49,6,12,17,35,19,39,7,14,15743,321
260401060004,GATES-CHILI MIDDLE SCHOOL,2013,All Students,315,66,21,142,45,70,22,37,12,96202,305
260401060004,GATES-CHILI MIDDLE SCHOOL,2013,All Students,325,99,30,137,42,71,22,18,06,98965,305
260401060004,GATES-CHILI MIDDLE SCHOOL,2013,All Students,343,58,17,179,52,80,23,26,08,105609,308
260401060004,GATES-CHILI MIDDLE SCHOOL,2014,All Students,251,68,27,132,53,47,19,4,02,74887,298
260401060004,GATES-CHILI MIDDLE SCHOOL,2014,All Students,301,60,20,124,41,62,21,55,18,92480,307
260401060004,GATES-CHILI MIDDLE SCHOOL,2014,All Students,303,72,24,126,42,75,25,30,10,93849,310
260401060007,PAUL ROAD SCHOOL,2013,All Students,82,27,33,36,44,15,18,4,05,24168,295
260401060007,PAUL ROAD SCHOOL,2013,All Students,98,38,39,28,29,24,24,8,08,29932,305
260401060007,PAUL ROAD SCHOOL,2013,All Students,108,32,30,49,45,21,19,6,06,31742,294
260401060007,PAUL ROAD SCHOOL,2014,All Students,80,24,30,39,49,14,18,3,04,23638,295
260401060007,PAUL ROAD SCHOOL,2014,All Students,83,20,24,30,36,21,25,12,14,25137,303
260401060007,PAUL ROAD SCHOOL,2014,All Students,102,18,18,41,40,32,31,11,11,31887,313
260401060008,WALT DISNEY SCHOOL,2013,All Students,74,18,24,38,51,12,16,6,08,22225,300
260401060008,WALT DISNEY SCHOOL,2013,All Students,77,38,49,29,38,9,12,1,01,21804,283
260401060008,WALT DISNEY SCHOOL,2013,All Students,86,43,50,24,28,14,16,5,06,25401,295
260401060008,WALT DISNEY SCHOOL,2014,All Students,55,15,27,13,24,20,36,7,13,16843,306
260401060008,WALT DISNEY SCHOOL,2014,All Students,78,40,51,21,27,16,21,1,01,22622,290
260401060008,WALT DISNEY SCHOOL,2014,All Students,80,25,31,37,46,15,19,3,04,23271,291
260401060009,NEIL ARMSTRONG SCHOOL,2013,All Students,86,28,33,39,45,15,17,4,05,25705,299
260401060009,NEIL ARMSTRONG SCHOOL,2013,All Students,88,23,26,33,38,28,32,4,05,26134,297
260401060009,NEIL ARMSTRONG SCHOOL,2013,All Students,103,34,33,44,43,20,19,5,05,30050,292
260401060009,NEIL ARMSTRONG SCHOOL,2014,All Students,82,14,17,24,29,31,38,13,16,25432,310
260401060009,NEIL ARMSTRONG SCHOOL,2014,All Students,82,21,26,30,37,25,30,6,07,25246,308
260401060009,NEIL ARMSTRONG SCHOOL,2014,All Students,84,11,13,29,35,32,38,12,14,26212,312
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2013,All Students,758,162,21,295,39,193,25,108,14,231935,306
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2013,All Students,809,296,37,264,33,200,25,49,06,242649,300
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2013,All Students,833,216,26,361,43,172,21,84,10,250787,301
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2013,All Students,843,197,23,314,37,232,28,100,12,255890,304
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2013,All Students,883,241,27,366,41,208,24,68,08,266998,302
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2013,All Students,900,289,32,303,34,229,25,79,09,274108,305
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2014,All Students,591,238,40,290,49,59,10,4,01,170042,288
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2014,All Students,756,140,19,233,31,204,27,179,24,236190,312
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2014,All Students,758,131,17,223,29,229,30,175,23,237382,313
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2014,All Students,777,201,26,325,42,159,20,92,12,233558,301
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2014,All Students,804,238,30,279,35,211,26,76,09,246008,306
260501060000,GREECE CENTRAL SCHOOL DISTRICT,2014,All Students,835,224,27,270,32,218,26,123,15,258433,310
260501060002,LONGRIDGE SCHOOL,2013,All Students,120,33,28,52,43,21,18,14,12,36252,302
260501060002,LONGRIDGE SCHOOL,2013,All Students,123,56,46,36,29,24,20,7,06,36274,295
260501060002,LONGRIDGE SCHOOL,2013,All Students,138,48,35,44,32,39,28,7,05,40636,294
260501060002,LONGRIDGE SCHOOL,2014,All Students,119,25,21,40,34,34,29,20,17,36740,309
260501060002,LONGRIDGE SCHOOL,2014,All Students,122,28,23,34,28,36,30,24,20,37310,306
260501060002,LONGRIDGE SCHOOL,2014,All Students,132,43,33,42,32,27,20,20,15,40332,306
260501060004,BROOKSIDE ELEMENTARY SCHOOL CAMPUS,2013,All Students,35,8,23,11,31,12,34,4,11,10768,308
260501060004,BROOKSIDE ELEMENTARY SCHOOL CAMPUS,2013,All Students,62,19,31,21,34,18,29,4,06,18858,304
260501060004,BROOKSIDE ELEMENTARY SCHOOL CAMPUS,2013,All Students,67,5,07,20,30,31,46,11,16,21281,318
